STIDSTD,Gender,ESCS,MATH_avg_score,READ_avg_score,SCIE_avg_score,Total_Avg
2869,Female,-1.61,555.70182,496.0506,481.94704,511.2331533
2870,Female,-1.8,621.05468,552.3672,546.4752,573.2990267
2871,Male,-0.05,600.8023,558.77706,569.7874,576.4555867
2872,Female,-1.31,507.56348,525.6784,507.21746,513.4864467
2873,Male,-1.01,566.99642,525.9775,516.72884,536.5675867
2874,Female,-1.08,484.50692,499.30728,470.47742,484.7638733
2875,Female,-1.39,483.6501,515.90836,477.56434,492.3742667
2876,Male,-0.57,657.66474,592.05778,555.33384,601.6854533
2877,Female,-0.09,467.75978,451.7281,449.5897,456.3591933
2878,Female,-0.89,537.1631,532.1123,501.90226,523.7258867
2879,Female,-0.94,529.37374,533.7009,507.31072,523.4617867
2880,Female,-2.05,551.72924,536.56044,517.10184,535.1305067
2881,Female,0.39,627.44198,558.4834,569.69414,585.2065067
2882,Female,0.03,562.24488,521.8657,530.90266,538.3377467
2883,Female,-1.78,663.11732,595.1011,549.45918,602.5592
2884,Female,0.48,632.97242,596.29256,586.66542,605.3101333
2885,Female,-0.81,689.67908,645.69866,623.4987,652.9588133
2886,Female,-0.44,564.42592,600.58184,526.61318,563.8736467
2887,Female,-0.27,574.24052,577.62628,547.50094,566.4559133
2888,Female,-0.77,589.4298,545.29784,526.9862,553.9046133
2889,Female,-0.89,607.73486,601.13784,570.62662,593.16644
2890,Female,0.4,505.92772,551.33458,511.5069,522.9230667
2891,Female,-0.29,585.92462,590.4941,553.84186,576.7535267
2892,Female,-0.04,597.37496,569.68316,547.40768,571.4886
2893,Male,-0.71,612.25266,549.7151,589.36966,583.77914
2894,Female,0.93,565.28276,558.24506,557.10556,560.2111267
2895,Male,0.96,610.07166,576.58026,591.32786,592.6599267
2896,Male,0.57,616.77052,606.25224,652.12606,625.0496067
2897,Male,0.78,677.52762,619.32394,643.08094,646.6441667
2898,Male,0.44,585.45724,567.35788,604.94216,585.9190933
2899,Male,1.3,695.05376,631.99464,666.1134,664.3872667
2900,Female,-0.63,658.98892,666.19182,646.9974,657.3927133
2901,Male,1.05,626.1178,624.77718,656.4155,635.77016
2902,Male,0.85,688.58858,628.54632,643.36066,653.49852
2903,Female,0.38,732.59852,679.77454,665.46064,692.6112333
2904,Female,0.18,672.0751,584.6956,656.50878,637.7598267
2905,Female,1.16,618.2505,602.17042,627.88136,616.10076
2906,Female,0.38,760.64028,698.59968,720.75718,726.6657133
2907,Female,0.72,773.25908,728.22746,731.85376,744.4467667
2908,Male,-0.12,673.0098,603.84638,658.65348,645.1698867
2909,Male,0.84,697.46846,616.35674,639.81722,651.21414
2910,Male,-1.36,509.35504,506.0893,516.16934,510.5378933
2911,Male,0.92,530.30844,496.7867,524.37522,517.1567867
2912,Female,0.2,585.613,583.50416,572.11862,580.4119267
2913,Male,0.86,630.40196,571.04684,635.15478,612.2011933
2914,Female,-0.39,674.72348,668.73362,602.98396,648.8136867
2915,Female,0,664.3636,626.95292,626.2029,639.17314
2916,Male,-1.42,558.11652,546.8281,577.71354,560.8860533
2917,Male,-1.12,686.32964,681.87566,696.51248,688.23926
2918,Female,-0.05,619.49682,588.27,563.44648,590.4044333
2919,Female,0.63,618.95158,619.88356,661.45094,633.4286933
2920,Female,-0.18,534.35896,594.30678,565.68444,564.7833933
2921,Female,-0.73,701.2852,665.71524,663.8754,676.9586133
2922,Female,-0.98,649.48592,649.1142,663.4092,654.0031067
2923,Female,0.3,577.35628,591.60612,592.07386,587.0120867
2924,Male,0.6,655.32794,598.87434,697.35174,650.5180067
2925,Male,0.5,633.05032,555.48912,618.55652,602.36532
2926,Male,0.44,535.29364,492.4562,517.19506,514.9816333
2927,Female,0.48,696.6116,652.92686,686.34838,678.6289467
2928,Male,-1.24,478.58702,477.94104,462.45802,472.99536
2929,Male,-1.02,590.05296,574.7358,559.25028,574.67968
2930,Female,-2.74,461.3725,475.31912,428.98172,455.2244467
2931,Female,-1.97,432.3181,456.41452,473.08842,453.9403467
2932,Male,-0.08,560.06386,576.01888,570.44016,568.8409667
2933,Male,-1.03,532.56736,519.80256,483.06602,511.81198
2934,Female,-2.09,482.5596,480.87928,417.23238,460.2237533
2935,Female,-0.89,358.16326,381.98768,372.84594,370.99896
2936,Male,0.04,536.1505,530.46838,528.10518,531.5746867
2937,Female,-1.94,361.74638,403.35462,385.7143,383.6051
2938,Female,-1.38,611.94114,580.16806,552.7229,581.6107
2939,Female,-1.61,601.03598,606.30084,583.49498,596.9439333
2940,Female,-1.35,450.70104,502.1668,451.45468,468.1075067
2941,Male,-1.82,533.26844,519.40158,488.84744,513.8391533
2942,Male,-0.57,628.84404,607.61554,614.82654,617.0953733
2943,Male,-2.22,516.0539,479.86568,475.4196,490.4463933
2944,Male,-1.77,548.92506,565.83418,555.0541,556.6044467
2945,Male,-1.23,567.69746,555.8099,551.69712,558.4014933
2946,Female,-0.78,444.46954,488.74294,446.5125,459.9083267
2947,Female,-1.15,564.34804,593.75076,576.22156,578.1067867
2948,Male,-0.92,654.23742,627.183,590.76836,624.0629267
2949,Male,-1.77,476.87336,518.59962,502.92802,499.467
2950,Male,-0.27,612.64216,621.40898,637.57926,623.8768
2951,Male,-2.14,572.44898,566.8767,533.8866,557.7374267
2952,Male,-3.12,521.1949,500.39544,472.06266,497.8843333
2953,Male,-2.46,401.78378,441.37232,433.3644,425.5068333
2954,Male,-0.68,407.85948,398.22768,455.93062,420.6725933
2955,Male,-0.38,614.27792,589.73216,595.24432,599.7514667
2956,Male,-1.33,398.12274,401.99682,389.724,396.61452
2957,Male,-1.62,601.81494,570.64586,581.44348,584.63476
2958,Female,-0.36,502.18882,544.6624,500.69006,515.8470933
2959,Female,-1.74,615.05686,623.53738,567.9224,602.1722133
2960,Male,-0.12,646.75962,611.46488,612.96158,623.7286933
2961,Male,-3.3,340.09192,365.26772,339.2764,348.2120133
2962,Male,-0.19,549.15876,513.54736,572.8646,545.19024
2963,Female,-0.03,578.99204,536.08384,566.15068,560.4088533
2964,Male,0.64,578.91416,554.44656,595.24432,576.20168
2965,Female,-0.39,582.73096,555.54446,550.76464,563.0133533
2966,Female,0.98,491.51736,518.68844,517.75458,509.3201267
2967,Female,1.69,677.52766,655.54808,673.94628,669.00734
2968,Male,-0.35,626.89672,580.26922,639.44424,615.5367267
2969,Female,-0.73,698.0137,620.2013,635.62104,651.27868
2970,Male,1.59,638.89236,576.25948,601.77172,605.6411867
2971,Female,0.73,623.62518,584.85448,598.69452,602.3913933
2972,Female,0.28,655.17216,621.63104,637.11302,637.9720733
2973,Female,0.55,606.25488,544.9007,531.3689,560.8414933
2974,Female,0.46,562.40068,530.52366,559.71652,550.8802867
2975,Male,0.31,697.31266,580.0286,629.65312,635.6647933
2976,Male,-0.4,611.62952,560.22058,581.44348,584.4311933
2977,Female,-0.99,572.21532,514.9552,495.56134,527.5772867
2978,Male,-0.02,759.70556,668.24258,700.05596,709.3347
2979,Male,-1.56,577.74574,513.62756,558.3178,549.8970333
2980,Male,-2,644.5007,531.99212,600.09326,592.19536
2981,Female,1.03,747.32048,662.06144,675.34504,694.9089867
2982,Female,-0.06,484.74064,496.20948,502.92802,494.6260467
2983,Female,0.9,479.52174,468.88524,473.74112,474.0493667
2984,Female,0.76,663.74046,638.15268,637.859,646.5840467
2985,Male,0.66,662.1826,607.77592,649.8881,639.9488733
2986,Female,-0.64,541.52514,505.7412,526.05372,524.44002
2987,Male,-0.23,600.64654,576.33968,595.24432,590.7435133
2988,Male,0.28,623.3136,598.07236,615.38604,612.2573333
2989,Male,-1.12,554.45552,537.44534,545.7292,545.8766867
2990,Male,0.7,641.77442,516.35418,589.64938,582.59266
2991,Male,0.6,696.92318,615.47462,641.4957,651.2978333
2992,Male,0.44,603.2949,536.7236,574.3566,571.4583667
2993,Female,-0.57,631.25878,617.89778,641.12274,630.0931
2994,Female,0.59,641.30706,607.09518,626.9489,625.1170467
2995,Male,0.11,662.33834,563.74914,581.53672,602.5414
2996,Female,-0.27,639.3597,560.94576,556.35958,585.5550133
2997,Female,-1.51,639.28182,612.17874,596.3633,615.9412867
2998,Male,0.78,757.21296,638.24984,679.9142,691.7923333
2999,Female,0.2,557.02602,530.52366,555.89334,547.81434
3000,Male,-0.21,782.52844,663.11014,676.27752,707.3053667
3001,Female,0.78,621.21046,556.49762,556.17306,577.96038
3002,Female,0.76,675.34664,577.07024,604.28944,618.9021067
3003,Female,0.46,623.1578,581.51838,613.52106,606.0657467
3004,Female,1.37,672.38666,623.0608,654.08428,649.8439133
3005,Female,0.33,680.87708,621.86936,599.16074,633.96906
3006,Male,-0.68,721.07024,622.5317,655.85602,666.4859867
3007,Female,0.95,746.8531,652.68856,652.96532,684.1689933
3008,Male,0.46,675.03506,595.02498,681.9657,650.6752467
3009,Female,0.96,719.27872,634.26058,641.58896,665.0427533
3010,Male,0.55,740.3879,612.90836,688.3066,680.5342867
3011,Female,0.66,673.47718,608.52494,596.64306,626.21506
3012,Female,-0.15,681.42234,624.25226,648.02312,651.2325733
3013,Male,0.72,746.85308,632.23526,676.18428,685.0908733
3014,Female,-0.89,727.76912,652.45026,643.26744,674.4956067
3015,Male,-0.44,765.78126,616.5171,683.17792,688.4920933
3016,Male,0.08,700.27262,596.78928,619.116,638.7259667
3017,Female,0.1,630.09034,598.83436,600.83924,609.9213133
3018,Male,-1.02,636.78922,549.4745,601.67846,595.9807267
3019,Female,0.19,774.19382,676.04128,693.71502,714.65004
3020,Male,0.9,768.97492,667.52084,712.73778,716.41118
3021,Female,-0.13,662.64996,610.35184,618.46328,630.48836
3022,Female,0.88,681.88974,597.00742,618.37,632.4223867
3023,Female,0.59,589.19614,537.27532,603.6367,576.70272
3024,Male,0.36,655.32794,544.34208,622.75272,607.4742467
3025,Female,0.47,680.95498,619.16868,642.61468,647.5794467
3026,Male,-0.36,763.36656,638.81118,670.96232,691.0466867
3027,Female,-0.63,638.11342,585.01336,554.49458,592.5404533
3028,Male,0.57,783.9305,685.16364,732.69302,733.9290533
3029,Male,-1.56,671.37404,585.80262,636.46028,631.2123133
3030,Male,-1.63,629.623,569.60332,586.47894,595.2350867
3031,Female,0.08,618.01684,602.88532,590.7684,603.8901867
3032,Male,0.7,612.48638,537.36514,558.13128,569.3276
3033,Male,-1.16,581.87412,517.6373,521.671,540.39414
3034,Female,-0.56,539.8115,535.36898,502.555,525.9118267
3035,Female,-1.2,550.48296,531.6357,521.95078,534.6898133
3036,Male,-0.27,704.47888,590.13312,639.07122,644.5610733
3037,Female,-1.05,503.5909,500.81648,474.95338,493.1202533
3038,Male,-1.38,602.0486,516.03342,546.94144,555.00782
3039,Female,0.57,719.59028,677.62992,644.19992,680.4733733
3040,Male,0.51,534.28106,479.06372,472.06266,495.1358133
3041,Male,-0.75,580.00466,541.69564,555.33384,559.01138
3042,Female,-1.55,658.28788,570.31862,554.1216,594.2427
3043,Female,0.36,477.80808,540.92914,486.98244,501.9065533
3044,Female,-0.54,545.8872,520.51536,522.23054,529.5443667
3045,Female,0.11,625.49464,617.02402,588.99664,610.5051
3046,Female,-1.34,596.67392,558.16566,559.25028,571.3632867
3047,Female,-0.42,589.35192,557.76852,575.28908,574.1365067
3048,Female,1.16,617.00422,564.59958,566.98994,582.86458
3049,Male,-1.53,675.81398,567.19752,591.42112,611.47754
3050,Male,0.58,730.33962,628.3859,676.55726,678.4275933
3051,Male,0.21,727.61334,604.00676,622.3797,651.3332667
3052,Female,-0.43,570.57954,510.50704,483.71876,521.60178
3053,Male,-0.35,641.77442,576.0189,647.27714,621.6901533
3054,Female,0.23,520.57174,457.68546,439.23908,472.49876
3055,Male,-1.49,628.14302,558.85728,585.0802,590.6935
3056,Female,0.8,671.60772,604.95052,595.8038,624.12068
3057,Male,-1.43,620.97678,522.76974,550.20514,564.6505533
3058,Female,-0.55,684.22652,607.96892,596.36328,629.5195733
3059,Male,0.03,443.45692,421.1633,427.11674,430.5789867
3060,Male,-1.25,488.32374,432.14994,436.53488,452.3361867
3061,Female,-1.24,453.42732,469.04406,451.26818,457.9131867
3062,Female,1.38,688.66646,609.47808,593.93884,630.69446
3063,Female,-0.66,540.12306,557.60964,569.69412,555.80894
3064,Female,-1.39,579.22574,588.27002,564.84518,577.44698
3065,Male,1.79,575.72052,516.67496,563.72622,552.0405667
3066,Female,0.43,710.55462,649.98792,637.113,665.88518
3067,Male,0.48,651.90058,628.62646,614.64006,631.7223667
3068,Female,-1.49,647.61646,564.12298,602.7042,604.8145467
3069,Female,-1.78,649.01856,603.67966,601.21222,617.9701467
3070,Male,-0.11,657.11948,596.62888,630.39908,628.0491467
3071,Male,-0.95,740.3879,660.62408,690.07832,697.0301
3072,Male,0.63,784.39788,683.39932,658.094,708.6304
3073,Female,0.03,669.27092,649.27304,626.0164,648.1867867
3074,Male,0.34,572.76054,564.95204,552.90934,563.54064
3075,Female,1.05,679.86446,668.09818,630.30586,659.4228333
3076,Male,0.63,685.8623,590.05294,607.64638,627.8538733
3077,Male,-1.11,780.81478,652.68484,668.25812,700.5859133
3078,Female,0.06,653.30268,630.4479,588.1574,623.9693267
3079,Male,-0.99,627.75356,569.8439,578.1798,591.9257533
3080,Female,0.55,657.35318,618.6921,617.06452,631.0366
3081,Male,0.2,564.5817,541.29466,537.80306,547.89314
3082,Male,0.65,670.20564,606.81358,625.08392,634.03438
3083,Female,-0.14,695.59898,664.12664,628.90712,662.87758
3084,Female,0.52,560.53124,552.76434,565.68444,559.6600067
3085,Male,1.02,747.39834,651.56214,657.53452,685.4983333
3086,Male,-0.75,613.18742,518.19864,534.16636,555.18414
3087,Female,0.19,655.4058,579.13544,585.63968,606.7269733
3088,Male,0.79,711.02198,640.17452,633.01008,661.4021933
3089,Female,0.81,568.86588,541.32626,538.36256,549.5182333
3090,Male,0.83,700.35054,605.2899,633.38306,646.3411667
3091,Female,-1.28,663.58466,608.92208,582.09624,618.2009933
3092,Female,-0.78,631.57034,575.7199,525.68072,577.6569867
3093,Male,0.44,657.35318,601.44056,605.40844,621.4007267
3094,Female,0.39,757.60244,662.06144,663.68892,694.4509333
3095,Male,-0.34,762.35394,648.91568,662.8497,691.3731067
3096,Female,0.83,755.73298,656.73956,692.22306,701.5652
3097,Female,0.23,702.45366,639.1059,632.26406,657.9412067
3098,Female,1.29,766.48232,659.36078,655.76278,693.8686267
3099,Male,-0.04,795.77036,619.48432,655.76278,690.3391533
3100,Female,-1.04,717.48714,629.33582,617.06452,654.62916
3101,Male,0.38,828.95312,682.5172,727.19136,746.22056
3102,Female,0.72,704.94624,607.49232,633.10332,648.51396
3103,Male,1.32,737.66162,630.79174,656.50878,674.98738
3104,Female,1.31,761.49712,666.90672,678.04924,702.1510267
3105,Female,0.12,377.403,342.74876,403.52482,374.55886
3106,Male,1.08,780.73688,682.35682,722.43566,728.5097867
3107,Female,0.54,708.45148,629.33586,647.65012,661.8124867
3108,Male,1.05,807.06496,706.49536,686.53486,733.36506
3109,Male,1.13,848.9718,699.51844,746.12084,764.87036
3110,Female,1.05,756.6677,657.61328,686.72138,700.33412
3111,Male,-0.54,761.41924,660.06272,665.1809,695.5542867
3112,Male,-1.05,750.7478,668.0822,673.0138,697.2812667
3113,Female,0.64,689.4454,590.41464,619.489,633.1163467
3114,Female,0.75,770.45488,671.03714,683.5509,708.34764
3115,Female,-0.18,758.53716,661.18768,675.25176,698.3255333
3116,Male,-1.24,695.59902,601.11978,636.08728,644.2686933
3117,Male,0.52,750.04674,642.17936,658.93322,683.7197733
3118,Female,0.86,754.01932,683.9844,669.0041,702.33594
3119,Male,-0.85,760.71816,635.7638,694.2745,696.91882
3120,Female,0.56,701.75262,670.1634,654.73702,675.5510133
3121,Male,0.92,728.1586,616.27654,633.94254,659.4592267
3122,Female,0.74,718.65556,635.8492,621.16746,658.5574067
3123,Female,0.8,689.5233,629.57412,612.5886,643.89534
3124,Female,0.78,652.83534,572.0661,575.00932,599.9702533
3125,Male,1.17,696.53374,619.7249,634.9683,650.40898
3126,Male,0.99,756.7456,608.89862,663.87542,676.5065467
3127,Male,0.37,764.3792,631.99468,681.0332,692.4690267
3128,Male,0.41,723.32918,608.33726,701.36142,677.6759533
3129,Female,-0.94,516.05392,495.33576,527.82544,513.0717067
3130,Female,-0.66,573.61736,503.04056,541.99926,539.5523933
3131,Female,-0.04,547.91244,553.47922,551.97688,551.1228467
3132,Male,-1.03,565.36064,492.05526,555.52034,537.6454133
3133,Male,-1.56,653.53636,583.87794,602.3312,613.2485
3134,Female,0.77,622.92414,546.7276,583.68146,584.4444
3135,Female,0.37,630.01246,564.28186,631.42484,608.5730533
3136,Male,-1.28,510.36766,459.09532,472.62216,480.6950467
3137,Male,-1.02,691.23696,596.0675,639.9105,642.4049867
3138,Female,-0.37,653.45848,617.34178,635.62104,635.4737667
3139,Female,-0.79,624.40412,547.91908,566.33718,579.55346
3140,Male,0.18,522.44118,460.37842,484.83776,489.21912
3141,Female,1.06,715.38402,654.51548,665.74038,678.5466267
3142,Female,-0.86,700.5842,633.46626,654.36404,662.8048333
3143,Male,0.18,625.18306,555.08816,583.21522,587.8288133
3144,Female,0.38,752.9288,702.49182,716.93398,724.1182
3145,Male,0.9,811.27124,685.80516,732.41328,743.1632267
3146,Male,0,501.95514,460.6992,494.34912,485.66782
3147,Female,-1.79,526.25798,479.68784,475.79262,493.9128133
3148,Male,0.41,668.4141,563.90952,627.22864,619.8507533
3149,Male,-1.78,345.38866,341.61036,371.8202,352.93974
3150,Female,-0.6,603.4507,521.6274,572.8646,565.9809
3151,Male,-0.34,547.91246,444.1791,482.50652,491.5326933
3152,Male,-1.82,366.80948,348.66748,350.27974,355.2522333
3153,Male,-0.53,600.33494,583.71756,645.97164,610.0080467
3154,Female,0.12,667.32354,628.77982,580.60426,625.5692067
3155,Female,-1.86,645.90276,568.65056,590.30214,601.6184867
3156,Female,0.38,548.92506,542.75604,544.88998,545.5236933
3157,Male,-0.14,668.25828,584.51952,628.81386,627.19722
3158,Female,-0.64,553.28712,538.46678,531.27564,541.0098467
3159,Female,-0.72,504.21406,457.76486,508.70944,490.2294533
3160,Female,-1.56,631.80402,551.01688,564.6587,582.4932
3161,Male,-0.46,734.31218,564.95206,650.4476,649.9039467
3162,Male,0.93,698.55896,607.21458,646.53114,650.7682267
3163,Male,-0.76,684.53806,617.15866,645.41216,649.0362933
3164,Female,0.36,544.01776,545.21842,531.27564,540.1706067
3165,Male,-0.81,550.40504,516.0334,552.25662,539.56502
3166,Male,-1.49,572.13742,515.47204,547.96718,545.1922133
3167,Female,-0.65,535.99472,532.11232,515.23686,527.7813
3168,Female,-0.55,653.61424,622.42536,640.84296,638.9608533
3169,Female,-0.02,541.99254,545.53612,555.70684,547.7451667
3170,Male,-1.53,553.05344,496.8669,532.3946,527.4383133
3171,Female,0.55,513.32762,515.59064,507.77694,512.2317333
3172,Female,0.93,567.54166,612.09932,568.48192,582.7076333
3173,Male,-1.01,526.88114,489.8098,540.22752,518.97282
3174,Male,0.66,530.07478,486.36142,494.5356,503.6572667
3175,Male,-1.5,572.3711,539.85116,557.29204,556.5047667
3176,Female,-0.64,565.12698,549.42826,545.63596,553.3970667
3177,Male,-0.06,634.2966,574.09422,587.9709,598.78724
3178,Female,1.15,581.79626,587.95228,542.74524,570.83126
3179,Female,-0.59,415.96044,436.31848,431.0332,427.7707067
3180,Male,0.84,571.20266,490.05038,536.68406,532.6457
3181,Female,1.05,533.03476,534.97182,522.13728,530.0479533
3182,Male,-0.1,562.94594,516.51456,534.4461,537.9688667
3183,Female,-0.83,504.29194,478.41694,455.93062,479.5465
3184,Female,1.12,558.42812,505.34404,501.90226,521.8914733
3185,Male,-0.78,627.20828,554.68716,596.08354,592.65966
3186,Female,-1.02,574.7079,564.67902,565.5912,568.32604
3187,Male,-0.61,630.09038,569.52314,571.65238,590.4219667
3188,Female,0.71,540.74622,543.4709,528.4782,537.5651067
3189,Male,-0.89,578.44678,536.08202,530.99588,548.5082267
3190,Female,0.39,552.19662,547.68078,569.88066,556.58602
3191,Male,-0.35,642.0081,592.93992,566.33718,600.4284
3192,Male,-0.62,591.84452,533.99696,532.30136,552.71428
3193,Female,0.34,672.07508,620.99556,604.9422,632.6709467
3194,Female,0.29,615.68002,599.62864,581.16376,598.82414
3195,Male,-0.66,678.54028,586.1234,606.62068,623.7614533
3196,Female,-0.25,618.25048,599.23148,592.5401,603.3406867
3197,Female,-0.93,599.08864,593.27418,578.08654,590.1497867
3198,Male,-1.61,651.82272,594.22306,612.2156,619.42046
3199,Male,-3.01,454.82942,453.1609,452.01416,453.3348267
3200,Male,-1.81,506.78454,511.7029,543.02498,520.50414
3201,Male,-1.83,456.3873,407.36982,440.73106,434.8293933
3202,Female,-2.05,539.6557,536.95758,498.26558,524.95962
3203,Male,-3.3,477.3407,396.2228,442.59604,438.7198467
3204,Male,-1.86,504.60354,447.3869,496.68034,482.89026
3205,Male,-2.03,515.66444,458.61416,523.25624,499.17828
3206,Male,-1.19,497.5152,530.14762,515.60984,514.42422
3207,Male,-1.76,412.68886,388.68454,393.1742,398.1825333
3208,Male,-2.17,540.74624,458.93492,491.08542,496.9221933
3209,Female,-1.04,537.63048,518.053,514.39758,523.3603533
3210,Female,-1.97,525.47904,510.42764,487.63522,507.8473
